id,book_id,chapter,verse,text,text_web,text_kjv
34830,73,4,42,"Thus many of them they wounded, and some they struck to the ground, and all of them they forced to flee: but as for the churchrobber himself, him they killed beside the treasury.", "Thus many of them they wounded, and some they struck to the ground, and all of them they forced to flee: but as for the churchrobber himself, him they killed beside the treasury.", ""
34831,73,4,43,"Of these matters therefore there was an accusation laid against Menelaus.", "Of these matters therefore there was an accusation laid against Menelaus.", ""
34832,73,4,44,"Now when the king came to Tyrus, three men that were sent from the senate pleaded the cause before him:", "Now when the king came to Tyrus, three men that were sent from the senate pleaded the cause before him:", ""
34833,73,4,45,"But Menelaus, being now convicted, promised Ptolemee the son of Dorymenes to give him much money, if he would pacify the king toward him.", "But Menelaus, being now convicted, promised Ptolemee the son of Dorymenes to give him much money, if he would pacify the king toward him.", ""
34834,73,4,46,"Whereupon Ptolemee taking the king aside into a certain gallery, as it were to take the air, brought him to be of another mind:", "Whereupon Ptolemee taking the king aside into a certain gallery, as it were to take the air, brought him to be of another mind:", ""
34835,73,4,47,"Insomuch that he discharged Menelaus from the accusations, who notwithstanding was cause of all the mischief: and those poor men, who, if they had told their cause, yea, before the Scythians, should have been judged innocent, them he condemned to death.", "Insomuch that he discharged Menelaus from the accusations, who notwithstanding was cause of all the mischief: and those poor men, who, if they had told their cause, yea, before the Scythians, should have been judged innocent, them he condemned to death.", ""
34836,73,4,48,"Thus they that followed the matter for the city, and for the people, and for the holy vessels, did soon suffer unjust punishment.", "Thus they that followed the matter for the city, and for the people, and for the holy vessels, did soon suffer unjust punishment.", ""
34837,73,4,49,"Wherefore even they of Tyrus, moved with hatred of that wicked deed, caused them to be honourably buried.", "Wherefore even they of Tyrus, moved with hatred of that wicked deed, caused them to be honourably buried.", ""
34838,73,4,50,"And so through the covetousness of them that were of power Menelaus remained still in authority, increasing in malice, and being a great traitor to the citizens.", "And so through the covetousness of them that were of power Menelaus remained still in authority, increasing in malice, and being a great traitor to the citizens.", ""
34839,73,5,1,"About the same time Antiochus prepared his second voyage into Egypt:", "About the same time Antiochus prepared his second voyage into Egypt:", ""
34840,73,5,2,"And then it happened, that through all the city, for the space almost of forty days, there were seen horsemen running in the air, in cloth of gold, and armed with lances, like a band of soldiers,", "And then it happened, that through all the city, for the space almost of forty days, there were seen horsemen running in the air, in cloth of gold, and armed with lances, like a band of soldiers,", ""
34841,73,5,3,"And troops of horsemen in array, encountering and running one against another, with shaking of shields, and multitude of pikes, and drawing of swords, and casting of darts, and glittering of golden ornaments, and harness of all sorts.", "And troops of horsemen in array, encountering and running one against another, with shaking of shields, and multitude of pikes, and drawing of swords, and casting of darts, and glittering of golden ornaments, and harness of all sorts.", ""
34842,73,5,4,"Wherefore every man prayed that that apparition might turn to good.", "Wherefore every man prayed that that apparition might turn to good.", ""
34843,73,5,5,"Now when there was gone forth a false rumour, as though Antiochus had been dead, Jason took at the least a thousand men, and suddenly made an assault upon the city; and they that were upon the walls being put back, and the city at length taken, Menelaus fled into the castle:", "Now when there was gone forth a false rumour, as though Antiochus had been dead, Jason took at the least a thousand men, and suddenly made an assault upon the city; and they that were upon the walls being put back, and the city at length taken, Menelaus fled into the castle:", ""
